Source,Target,Type,Id,Label,Weight
53e997c6b7602d9701fb697c,557f24c6f6678c77ea22858d,Directed,1944,,1
53e997cbb7602d9701fbd61f,53e9a87eb7602d97031cbcb1,Directed,1972,,1
53e997cbb7602d9701fbd61f,53e9b75bb7602d97042ff8be,Directed,1974,,1
53e997d1b7602d9701fc3662,53e99b3cb7602d97023dd109,Directed,2113,,1
53e997d1b7602d9701fc3662,53e9a87eb7602d97031cbcb1,Directed,2114,,1
53e997d1b7602d9701fc3662,53e9ab07b7602d970348a3b3,Directed,2115,,1
53e997d1b7602d9701fc3662,53e9b587b7602d97040cd11b,Directed,2117,,1
53e997d1b7602d9701fc3662,53e9bb29b7602d97047656ad,Directed,2118,,1
53e997d7b7602d9701fcf39f,53e9a6cab7602d9702ffe1c4,Directed,2212,,1
53e997d7b7602d9701fcf39f,53e9adc7b7602d97037ceed2,Directed,2213,,1
53e997d7b7602d9701fcf39f,557d0999f667eeed561969e4,Directed,2217,,1
53e997d7b7602d9701fcf39f,557d20a56feeaa8086da6e85,Directed,2219,,1
53e997d7b7602d9701fcf39f,557dc7286fee0fe990ca434b,Directed,2222,,1
53e997d7b7602d9701fcf39f,557f24dff6678c77ea22859a,Directed,2229,,1
53e997d7b7602d9701fcf39f,558b2267e4b0b32fcb3aea09,Directed,2234,,1
53e997d7b7602d9701fcf39f,53e997c2b7602d9701fb00d8,Directed,2235,,1
53e997d7b7602d9701fcf39f,53e997f4b7602d9701ff717b,Directed,2237,,1
53e997d7b7602d9701fcf39f,53e99813b7602d9702029639,Directed,2238,,1
53e997d7b7602d9701fcf39f,53e99845b7602d9702073a7e,Directed,2241,,1
53e997d7b7602d9701fcf39f,53e99998b7602d97021dfb0b,Directed,2246,,1
53e997d7b7602d9701fcf39f,53e999e0b7602d9702227727,Directed,2247,,1
53e997d7b7602d9701fcf39f,53e99a5cb7602d97022c580e,Directed,2253,,1
53e997d7b7602d9701fcf39f,53e99ae2b7602d970236b6bd,Directed,2257,,1
53e997d7b7602d9701fcf39f,53e99f4fb7602d970281f083,Directed,2266,,1
53e997d7b7602d9701fcf39f,53e9a37ab7602d9702c88a59,Directed,2275,,1
53e997d7b7602d9701fcf39f,53e9a3dbb7602d9702cee470,Directed,2276,,1
53e997d7b7602d9701fcf39f,53e9a432b7602d9702d4b13e,Directed,2277,,1
53e997d7b7602d9701fcf39f,53e9ab20b7602d97034a818a,Directed,2286,,1
53e997d7b7602d9701fcf39f,53e9aee4b7602d97039132ab,Directed,2296,,1
53e997d7b7602d9701fcf39f,53e9af67b7602d97039a6e37,Directed,2297,,1
53e997d7b7602d9701fcf39f,53e9b091b7602d9703afa72d,Directed,2299,,1
53e997d7b7602d9701fcf39f,557cec91f667eeed56194d60,Directed,2318,,1
53e997d7b7602d9701fcf39f,557f0af36fee0fe990cae569,Directed,2323,,1
53e997dcb7602d9701fd15bb,557f57ba6fee0fe990cb07b3,Directed,2387,,1
53e997dcb7602d9701fd15bb,53e9994cb7602d970218ad02,Directed,2388,,1
53e997dcb7602d9701fd15bb,557f58366fee0fe990cb07ea,Directed,2391,,1
53e997ddb7602d9701fd6707,53e99c29b7602d97024d73f0,Directed,2452,,1
53e997ddb7602d9701fd6707,53e9a09fb7602d97029890ab,Directed,2453,,1
53e997e4b7602d9701fdb468,53e9a03bb7602d970291e859,Directed,2697,,1
53e997e4b7602d9701fdb468,53e9a711b7602d9703045819,Directed,2700,,1
53e997e4b7602d9701fdb468,53e9af8db7602d97039d6323,Directed,2704,,1
53e997e4b7602d9701fdb468,573695f36e3b12023e5072dd,Directed,2708,,1
53e997e4b7602d9701fddf83,53e997e4b7602d9701fddf83,Directed,2749,,1
53e997e4b7602d9701fddf83,53e9a38fb7602d9702c9be00,Directed,2750,,1
53e997e4b7602d9701fdeaac,53e9a5e9b7602d9702f1299e,Directed,2778,,1
53e997e4b7602d9701fdeaac,53e9a611b7602d9702f3da4d,Directed,2779,,1
53e997e4b7602d9701fdeaac,53e9a812b7602d9703157462,Directed,2780,,1
53e997e4b7602d9701fdeaac,53e9ac7bb7602d9703654a88,Directed,2781,,1
53e997e8b7602d9701fe0b29,53e9a018b7602d97028fce0f,Directed,2814,,1
53e997e8b7602d9701fe0b29,53e9aa6eb7602d97033e6138,Directed,2817,,1
53e997e8b7602d9701fe0b29,53e9b029b7602d9703a85b7a,Directed,2818,,1
53e997e9b7602d9701fe33fb,53e99b63b7602d9702406dcb,Directed,2852,,1
53e997e9b7602d9701fe33fb,53e9a7c0b7602d97030fbd21,Directed,2855,,1
53e997e9b7602d9701fe33fb,53e9b50bb7602d97040425ea,Directed,2859,,1
53e997e9b7602d9701fe33fb,53e9ba23b7602d970462c8be,Directed,2861,,1
53e997e9b7602d9701fe30ca,53e9a636b7602d9702f66e44,Directed,2865,,1
53e997ecb7602d9701fe7565,53e9aab7b7602d97034346c4,Directed,2973,,1
53e997ecb7602d9701fe7565,53e9b9edb7602d97045e67ce,Directed,2978,,1
53e997ecb7602d9701fe8fea,53e9a24db7602d9702b51dd8,Directed,2986,,1
53e997ecb7602d9701fe8fea,53e9b4bfb7602d9703fd6b2c,Directed,2991,,1
53e997ecb7602d9701feaecf,53e99841b7602d970206aaaa,Directed,3000,,1
53e997ecb7602d9701feaecf,53e99a52b7602d97022b4bc4,Directed,3001,,1
53e997ecb7602d9701feaecf,53e9b008b7602d9703a5febb,Directed,3004,,1
53e997ecb7602d9701feaecf,53e9b8b3b7602d970448d4f8,Directed,3005,,1
53e997edb7602d9701feddb9,53e99f42b7602d9702814465,Directed,3033,,1
53e997edb7602d9701feddb9,53e9a533b7602d9702e55878,Directed,3036,,1
53e997f1b7602d9701feeb54,53e99a48b7602d97022a674f,Directed,3097,,1
53e997f1b7602d9701feeb54,53e9b6e1b7602d97042733b6,Directed,3156,,1
53e997f1b7602d9701feeb54,5c7841444895d9cbc68b4690,Directed,3170,,1
53e997f1b7602d9701fef21a,53e9b740b7602d97042d754b,Directed,3181,,1
53e997f1b7602d9701ff150a,53e99924b7602d97021603b4,Directed,3244,,1
53e997f1b7602d9701ff150a,53e9a02db7602d9702912af1,Directed,3248,,1
53e997f1b7602d9701ff150a,53e9a7c0b7602d97030fbd21,Directed,3251,,1
53e997f1b7602d9701ff150a,53e9aee4b7602d97039132ab,Directed,3256,,1
53e997f1b7602d9701ff150a,53e9be03b7602d9704ab965c,Directed,3267,,1
53e997f4b7602d9701ff717b,53e9b316b7602d9703de1db5,Directed,3677,,1
53e997f5b7602d9701ffa6c3,53e9b14cb7602d9703bd1440,Directed,3860,,1
53e997f5b7602d9701ffa6c3,53e99ccab7602d970257e12a,Directed,3861,,1
53e997f5b7602d9701ffb2ea,53e9b9edb7602d97045e71b2,Directed,3946,,1
53e997fcb7602d970200989e,53e9a272b7602d9702b7bc07,Directed,4220,,1
53e99800b7602d970200ef63,53e99f8db7602d9702863452,Directed,4474,,1
53e99800b7602d970200ef63,558a742284ae84d265bdb4bb,Directed,4476,,1
53e99800b7602d970200ef63,53e9b240b7602d9703ce0d19,Directed,4478,,1
53e99800b7602d970200ef63,53e9b5ceb7602d970411b150,Directed,4480,,1
53e99800b7602d97020116a9,53e9aee4b7602d97039132ab,Directed,4507,,1
53e99804b7602d9702018100,53e99827b7602d9702049b75,Directed,4551,,1
53e99804b7602d9702018100,53e99ae7b7602d9702370e63,Directed,4552,,1
53e99804b7602d9702018100,53e9a07ab7602d970296460c,Directed,4553,,1
53e99804b7602d9702018100,53e9ab1ab7602d97034a31cf,Directed,4555,,1
53e99808b7602d9702019d67,557f4504f6678c77ea2293ae,Directed,4715,,1
53e99809b7602d970201c8cd,53e99796b7602d9701f60952,Directed,4832,,1
53e99809b7602d970201c8cd,557cf5796feeaa8086da44fb,Directed,4845,,1
53e99809b7602d970201e226,53e99809b7602d970201e226,Directed,4891,,1
53e9980eb7602d9702022e8e,53e99841b7602d970206aaaa,Directed,5232,,1
53e9980eb7602d9702022e8e,53e99a52b7602d97022b4bc4,Directed,5234,,1
53e9980eb7602d9702022e8e,53e9ade8b7602d97037ef975,Directed,5238,,1
53e9980eb7602d9702022e8e,53e99d80b7602d970263cecb,Directed,5239,,1
53e9980eb7602d9702024160,53e9bd3fb7602d97049cd5e8,Directed,5254,,1
53e99813b7602d97020293e5,558ab22be4b0b32fcb38520b,Directed,5403,,1
53e99813b7602d97020293e5,53e9ad42b7602d970372826b,Directed,5408,,1
53e99813b7602d9702029639,53e9a6cab7602d9702ffe1c4,Directed,5409,,1
53e99813b7602d9702029639,53e9b5edb7602d9704140026,Directed,5419,,1
53e99813b7602d970202ce3d,53e9b1b6b7602d9703c440b7,Directed,5518,,1
53e99813b7602d970202ce3d,53e9b48fb7602d9703f92fdf,Directed,5519,,1
53e99813b7602d970202cb82,557ddefa6fee0fe990ca51a7,Directed,5521,,1
53e99813b7602d970202cb82,53e99af2b7602d970237e506,Directed,5526,,1
53e99813b7602d970202cb82,53e99e30b7602d97026f0aae,Directed,5527,,1
53e99818b7602d97020343dc,53e9a2a4b7602d9702ba94d6,Directed,5892,,1
53e9981db7602d9702039959,53e99a4eb7602d97022b2ebc,Directed,6248,,1
53e9981db7602d9702039959,53e99f4fb7602d970281ecf8,Directed,6249,,1
53e9981db7602d9702039959,53e9a4fab7602d9702e1bef4,Directed,6250,,1
53e9981db7602d970203b604,53e9a8f8b7602d97032463a1,Directed,6285,,1
53e9981db7602d970203c333,53e9b01cb7602d9703a777a7,Directed,6345,,1
53e9981db7602d970203c333,53e9b6abb7602d9704228c66,Directed,6348,,1
53e9981db7602d970203c999,53e9b587b7602d97040cadea,Directed,6412,,1
53e9981db7602d970203c999,53e9bd37b7602d97049c3633,Directed,6423,,1
53e9981db7602d970203d6f6,557e7cb06fee0fe990ca9f52,Directed,6436,,1
53e9981db7602d970203d6f6,53e99a92b7602d970230a9a8,Directed,6439,,1
53e99821b7602d9702040727,53e9a2bab7602d9702bc6160,Directed,6489,,1
53e99821b7602d9702040727,53e9afccb7602d9703a1ce68,Directed,6490,,1
53e99822b7602d9702043de8,53e9b750b7602d97042ef7ad,Directed,6886,,1
53e99827b7602d970204989f,53e9997eb7602d97021c288b,Directed,7116,,1
53e99827b7602d970204989f,53e9a5e2b7602d9702f0d2c8,Directed,7121,,1
53e99827b7602d970204989f,53e9a9beb7602d970331b3b2,Directed,7122,,1
53e99827b7602d970204989f,53e9acdab7602d97036b53cf,Directed,7125,,1
53e99827b7602d970204989f,53e9ad18b7602d97036fa8fa,Directed,7126,,1
53e99827b7602d970204989f,53e9b496b7602d9703fa093c,Directed,7127,,1
53e99827b7602d970204989f,53e9b708b7602d970429be5e,Directed,7128,,1
53e99827b7602d970204989f,53e9b833b7602d97043ed66d,Directed,7129,,1
53e99827b7602d9702049720,53e9aeb7b7602d97038d9c16,Directed,7135,,1
53e99827b7602d9702049b75,53e99ae7b7602d9702370e63,Directed,7138,,1
53e99827b7602d9702049b75,53e99e4cb7602d970270fac9,Directed,7139,,1
53e99827b7602d9702049b75,53e9a6d8b7602d9703009d6a,Directed,7142,,1
53e99827b7602d9702049b75,53e9a85cb7602d97031a4990,Directed,7143,,1
53e99827b7602d9702049b75,53e9ad18b7602d97036fa8fa,Directed,7145,,1
53e99827b7602d9702049b75,53e9b6dcb7602d970426e812,Directed,7149,,1
53e99827b7602d9702049b75,53e9b833b7602d97043ed66d,Directed,7150,,1
53e99827b7602d9702049b75,573696e36e3b12023e5e23b6,Directed,7152,,1
53e99827b7602d9702049b75,53e9a2fab7602d9702c01af9,Directed,7153,,1
53e9982cb7602d970205029f,53e9ae96b7602d97038b6348,Directed,7182,,1
53e99832b7602d97020551a5,53e9a85cb7602d97031a5ee3,Directed,7483,,1
53e99832b7602d9702056fd3,53e9984fb7602d9702080752,Directed,7493,,1
53e99832b7602d9702056fd3,53e99e8cb7602d970275435b,Directed,7497,,1
53e99832b7602d9702056fd3,53e9a6d0b7602d9703002582,Directed,7499,,1
53e99832b7602d9702056fd3,53e9b572b7602d97040af570,Directed,7502,,1
53e99832b7602d9702056fd3,53e9b739b7602d97042ceb54,Directed,7510,,1
53e99833b7602d970205b5ae,53e9b6dcb7602d970426e812,Directed,7642,,1
53e99833b7602d970205b5ae,53e99a04b7602d970224fa31,Directed,7644,,1
53e99833b7602d970205b5ae,53e9a0dfb7602d97029cb6bd,Directed,7646,,1
53e99833b7602d970205b5ae,53e9a202b7602d9702b052a7,Directed,7647,,1
53e99833b7602d970205b5ae,53e9a7bab7602d97030f645d,Directed,7648,,1
53e99833b7602d970205b5ae,53e9b4e9b7602d970400ffa1,Directed,7653,,1
53e99838b7602d970205f007,53e9b833b7602d97043ed66d,Directed,7695,,1
53e99838b7602d97020607de,53e99838b7602d97020607de,Directed,7752,,1
53e99838b7602d97020607de,53e99a4eb7602d97022b188a,Directed,7755,,1
53e99838b7602d97020607de,53e9a487b7602d9702da3a14,Directed,7765,,1
53e99838b7602d97020607de,53e9b891b7602d970446679f,Directed,7778,,1
53e99838b7602d9702062921,557d18b4f667eeed5619782b,Directed,7843,,1
53e99838b7602d9702062921,53e9a7c0b7602d97030fbd21,Directed,7856,,1
53e9983db7602d97020636e2,53e9aee4b7602d97039132ab,Directed,7878,,1
53e99841b7602d970206aaaa,558ab22be4b0b32fcb38520b,Directed,8060,,1
53e99841b7602d970206aaaa,53e99d80b7602d970263cecb,Directed,8063,,1
53e99841b7602d970206aaaa,53e9ade8b7602d97037ef975,Directed,8066,,1
53e99841b7602d970206aaaa,53e99a52b7602d97022b4bc4,Directed,8069,,1
53e99842b7602d970206c607,53e9bcadb7602d970492d068,Directed,8091,,1
53e99842b7602d970206f944,53e9a96cb7602d97032c4797,Directed,8146,,1
53e99842b7602d970206f944,53e9b195b7602d9703c1c837,Directed,8147,,1
53e99842b7602d970206ff3e,53e99a79b7602d97022ea18a,Directed,8159,,1
53e99842b7602d970206ff3e,53e9afc0b7602d9703a0fba1,Directed,8165,,1
53e99845b7602d970207221c,53e9a533b7602d9702e586f2,Directed,8273,,1
53e99845b7602d970207221c,53e9b102b7602d9703b803ea,Directed,8280,,1
53e99845b7602d9702073a7e,53e9a6cab7602d9702ffe1c4,Directed,8290,,1
53e99845b7602d9702073a7e,558abdcde4b037c08758e174,Directed,8302,,1
53e99845b7602d9702073fae,53e99a68b7602d97022d822e,Directed,8307,,1
53e99845b7602d9702073fae,53e9a711b7602d9703045819,Directed,8309,,1
53e99845b7602d9702073fae,53e9b3c1b7602d9703eacf09,Directed,8312,,1
53e99845b7602d9702073fae,557ebb74f6678c77ea225363,Directed,8314,,1
53e99845b7602d970207412c,53e9b6b8b7602d970423dc15,Directed,8318,,1
53e99845b7602d970207412c,53e99efab7602d97027c65ff,Directed,8320,,1
53e9984bb7602d970207b92e,558c4cdde4b02b9f07a64ec3,Directed,8496,,1
53e9984bb7602d970207b92e,53e9b0edb7602d9703b68e7f,Directed,8499,,1
53e9984bb7602d970207bb02,53e9b01cb7602d9703a777a7,Directed,8504,,1
53e9984bb7602d970207bf7a,53e9baadb7602d97046dbb27,Directed,8507,,1
53e9984bb7602d970207bf7a,53e9a2a5b7602d9702bacbd2,Directed,8513,,1
53e9984bb7602d970207c0f2,53e9a401b7602d9702d189b7,Directed,8534,,1
53e9984fb7602d9702080752,557d94c66fee0fe990ca2528,Directed,8802,,1
53e9984fb7602d9702080752,53e9984fb7602d9702080752,Directed,8803,,1
53e9984fb7602d9702080752,53e99e8cb7602d970275435b,Directed,8807,,1
53e9984fb7602d9702080752,53e9a8f9b7602d970324a466,Directed,8811,,1
53e9984fb7602d9702083f60,53e99960b7602d97021a3067,Directed,8903,,1
53e9984fb7602d9702084b09,53e9a495b7602d9702db4ff9,Directed,8950,,1
53e9984fb7602d9702084b09,5550469c45ce0a409eb5fd58,Directed,8953,,1
53e9984fb7602d9702087953,53e9978ab7602d9701f4bc9f,Directed,9012,,1
53e9984fb7602d9702087953,53e9a208b7602d9702b088d6,Directed,9013,,1
53e9984fb7602d9702087953,53e9a3d4b7602d9702ce9554,Directed,9014,,1
53e9984fb7602d9702087953,53e9abfeb7602d97035bd3a8,Directed,9015,,1
53e99853b7602d97020882f5,53e99838b7602d9702062921,Directed,9024,,1
53e99853b7602d97020882f5,53e9b3c1b7602d9703eacf09,Directed,9025,,1
53e99853b7602d970208a052,53e99a52b7602d97022b64f9,Directed,9073,,1
53e99853b7602d970208a052,53e99b43b7602d97023e1a59,Directed,9075,,1
53e99853b7602d970208a052,557cdb44f667eeed56193bb9,Directed,9080,,1
53e99853b7602d970208ae8d,53e9a018b7602d97028fce0f,Directed,9081,,1
53e99853b7602d970208ae8d,53e9b1c2b7602d9703c50d8a,Directed,9083,,1
53e99853b7602d970208ae8d,53e9b2ccb7602d9703d7a23b,Directed,9084,,1
53e99853b7602d970208ae8d,53e997aeb7602d9701f8aea1,Directed,9085,,1
53e99853b7602d970208ae8d,53e99960b7602d97021a126b,Directed,9086,,1
53e99853b7602d970208ae8d,53e99976b7602d97021b6ff5,Directed,9087,,1
53e99853b7602d970208ae8d,53e9a7cfb7602d970310a94c,Directed,9089,,1
53e99853b7602d970208ae8d,53e9b029b7602d9703a85b7a,Directed,9091,,1
53e99853b7602d970208ae8d,53e9b428b7602d9703f1feac,Directed,9092,,1
53e99853b7602d970208ae8d,53e9bdefb7602d9704aa485a,Directed,9094,,1
53e99854b7602d970208ba2d,53e997c6b7602d9701fb3643,Directed,9100,,1
53e99854b7602d970208ba2d,53e99854b7602d970208ba2d,Directed,9102,,1
53e99854b7602d970208ba2d,53e9b008b7602d9703a5febb,Directed,9112,,1
53e99854b7602d970208ba2d,53e9b9edb7602d97045e67ce,Directed,9115,,1
53e99854b7602d970208c83e,53e9b6f3b7602d9704285a21,Directed,9147,,1
53e99854b7602d970208cf13,53e99854b7602d970208cf13,Directed,9150,,1
53e99854b7602d970208cf13,53e9a92ab7602d970327b25d,Directed,9153,,1
53e99854b7602d970208cf13,53e9aee4b7602d9703912032,Directed,9154,,1
53e99858b7602d9702091550,53e9a89bb7602d97031e7811,Directed,9234,,1
53e99858b7602d9702091550,53e99ae2b7602d970236b6bd,Directed,9238,,1
53e99858b7602d9702091550,53e9ac55b7602d9703627322,Directed,9242,,1
53e99858b7602d97020924af,53e99c3db7602d97024e8a5d,Directed,9391,,1
53e99858b7602d97020924af,53e9a102b7602d97029ed5f7,Directed,9394,,1
53e99858b7602d97020924af,53e9a26bb7602d9702b73370,Directed,9396,,1
53e99858b7602d97020924af,53e9a2a4b7602d9702ba94d6,Directed,9397,,1
53e99858b7602d97020924af,53e9aa8eb7602d97034087e2,Directed,9400,,1
53e99858b7602d97020924af,53e9acb5b7602d9703690c93,Directed,9402,,1
53e99858b7602d97020924af,53e9b267b7602d9703d06e8b,Directed,9405,,1
53e99858b7602d97020924af,53e9b36cb7602d9703e49cf4,Directed,9406,,1
53e99859b7602d9702093dbf,53e9a824b7602d970316c9ae,Directed,9485,,1
53e99859b7602d97020949d0,53e99c12b7602d97024c19b7,Directed,9526,,1
53e99859b7602d97020949d0,53e99dc5b7602d970268836d,Directed,9527,,1
53e99859b7602d97020949d0,53e9a96db7602d97032c5582,Directed,9528,,1
53e99859b7602d97020949d0,573695f36e3b12023e507459,Directed,9530,,1
53e9985fb7602d97020971da,53e9b16db7602d9703bf1cd3,Directed,9661,,1
53e9985fb7602d97020971da,53e9a7e4b7602d9703126050,Directed,9662,,1
53e9985fb7602d97020971da,53e99e04b7602d97026c7687,Directed,9663,,1
53e9985fb7602d97020971da,53e9b0fbb7602d9703b79042,Directed,9665,,1
53e9985fb7602d97020971da,53e9a208b7602d9702b088d6,Directed,9666,,1
53e9985fb7602d97020971da,53e9abfeb7602d97035bd3a8,Directed,9667,,1
53e9985fb7602d97020971da,558ab22be4b0b32fcb38520b,Directed,9668,,1
53e9985fb7602d97020971da,53e9b648b7602d97041a5e7d,Directed,9670,,1
53e9985fb7602d970209b1b1,53e997cbb7602d9701fbd61f,Directed,9995,,1
53e9985fb7602d970209b1b1,53e999fab7602d970224370a,Directed,9996,,1
53e9985fb7602d970209b1b1,53e9b63ab7602d97041967de,Directed,9997,,1
53e9985fb7602d970209b4a9,53e9abceb7602d9703580b2e,Directed,10032,,1
53e99866b7602d970209ecfc,53e99858b7602d9702091550,Directed,10448,,1
53e99866b7602d970209ecfc,53e9b9d3b7602d97045ca3ab,Directed,10453,,1
53e99866b7602d970209ef42,5550410845ce0a409eb38216,Directed,10467,,1
53e99866b7602d97020a07b4,53e99b3cb7602d97023dd109,Directed,10690,,1
53e99866b7602d97020a07b4,53e99e85b7602d970274853b,Directed,10691,,1
53e99866b7602d97020a07b4,53e9a487b7602d9702da261e,Directed,10693,,1
53e99866b7602d97020a07b4,53e9a92ab7602d970327ebae,Directed,10694,,1
53e99866b7602d97020a07b4,53e9a9beb7602d970331f3fd,Directed,10695,,1
53e99866b7602d97020a07b4,53e9b153b7602d9703bd773b,Directed,10697,,1
53e99866b7602d97020a07b4,53e9b6e1b7602d9704271040,Directed,10698,,1
53e99866b7602d97020a07b4,573695f36e3b12023e507459,Directed,10701,,1
53e99866b7602d97020a07b4,53e9a952b7602d97032a93c4,Directed,10702,,1
53e99867b7602d97020a21fd,53e99a62b7602d97022d1492,Directed,10887,,1
53e99867b7602d97020a21fd,53e9a848b7602d9703193975,Directed,10889,,1
