Source,Target,Type,Id,Label,Weight
53e9984bb7602d970207cc09,53e9b79fb7602d97043467c9,Directed,8631,,1
53e9984fb7602d970208467c,53e9b8a8b7602d9704483027,Directed,8916,,1
53e9984fb7602d97020846f3,53e99abdb7602d9702338b0a,Directed,8921,,1
53e9984fb7602d97020846f3,53e9b93eb7602d9704528151,Directed,8939,,1
53e99858b7602d970208f880,53e999a6b7602d97021ebb7f,Directed,9163,,1
53e99859b7602d970209581b,53e997f5b7602d9701ffa6ab,Directed,9579,,1
53e99859b7602d970209581b,53e9a1b5b7602d9702aaa217,Directed,9581,,1
53e99859b7602d970209581b,53e9ba2db7602d970463d48e,Directed,9582,,1
53e99859b7602d970209581b,53e9bc6eb7602d97048e8876,Directed,9583,,1
53e9985fb7602d9702098620,53e9979bb7602d9701f6685f,Directed,9693,,1
53e99866b7602d970209fada,53e9b421b7602d9703f17202,Directed,10556,,1
53e99866b7602d97020a03d3,56d89989dabfae2eee2b76f1,Directed,10576,,1
53e99866b7602d97020a0a3d,53e99998b7602d97021dea70,Directed,10712,,1
53e99866b7602d97020a0a3d,53e9ab00b7602d9703482a2a,Directed,10721,,1
53e9987db7602d97020b9083,53e99f19b7602d97027e4f17,Directed,12886,,1
53e99885b7602d97020c0ec1,53e9a255b7602d9702b5c2bf,Directed,13593,,1
53e99885b7602d97020c0ec1,53e9aba4b7602d970354ff67,Directed,13603,,1
53e99885b7602d97020c0ec1,53e9aca1b7602d9703680514,Directed,13605,,1
53e99885b7602d97020c0ec1,53e9af99b7602d97039e28de,Directed,13609,,1
53e9988bb7602d97020c2954,53e9abb2b7602d9703560406,Directed,13774,,1
53e9988bb7602d97020c2954,53e9bb6cb7602d97047ae239,Directed,13776,,1
53e99894b7602d97020cf979,53e99e85b7602d9702748c57,Directed,14798,,1
53e99894b7602d97020cf979,53e9a0c3b7602d97029ad4ca,Directed,14800,,1
53e99894b7602d97020cf979,53e9ba2db7602d970463d48e,Directed,14810,,1
53e99894b7602d97020d084c,53e9a863b7602d97031ac4bf,Directed,14882,,1
53e99894b7602d97020d084c,53e9b828b7602d97043e0ff3,Directed,14890,,1
53e99894b7602d97020d084c,53e9bacfb7602d97046fd181,Directed,14891,,1
53e9989bb7602d97020d1686,53e99e1ab7602d97026de4ff,Directed,15032,,1
53e9989bb7602d97020d1686,53e9af7bb7602d97039c3a44,Directed,15039,,1
53e9989bb7602d97020d394a,53e9a66eb7602d9702f9eaa3,Directed,15118,,1
53e9989bb7602d97020d394a,53e9ab3eb7602d97034d0991,Directed,15123,,1
53e9989bb7602d97020d5c54,53e99a79b7602d97022edfe9,Directed,15283,,1
53e9989bb7602d97020d5c54,53e9aca1b7602d9703680514,Directed,15287,,1
53e998b8b7602d97020f3065,53e9984fb7602d970208157c,Directed,17144,,1
53e998b8b7602d97020f3065,53e99c58b7602d9702505a7a,Directed,17146,,1
53e998b8b7602d97020f3065,53e9b7bab7602d9704361dc3,Directed,17148,,1
53e998b8b7602d97020f3065,53e9b7cdb7602d970437afbb,Directed,17149,,1
53e998bfb7602d97020f65a2,5c777cf84895d9cbc613c4c3,Directed,17413,,1
53e998bfb7602d97020f65a2,53e99a19b7602d970226b604,Directed,17415,,1
53e998bfb7602d97020f65a2,53e99c3db7602d97024ecf7d,Directed,17417,,1
53e998bfb7602d97020f65a2,53e9a819b7602d970316160a,Directed,17419,,1
53e998bfb7602d97020f65a2,53e9aa95b7602d970340fde2,Directed,17421,,1
53e998bfb7602d97020f65a2,53e9ac42b7602d970360bc63,Directed,17422,,1
53e998bfb7602d97020f65a2,53e9b1ffb7602d9703c97057,Directed,17423,,1
53e998bfb7602d97020f65a2,53e9b381b7602d9703e616ed,Directed,17424,,1
53e998bfb7602d97020f65a2,53e9bab4b7602d97046dec6a,Directed,17426,,1
53e998bfb7602d97020f65a2,53e9bdbfb7602d9704a6f36c,Directed,17428,,1
53e998bfb7602d97020f65a2,5736968d6e3b12023e597886,Directed,17429,,1
53e998bfb7602d97020f65a2,5736968d6e3b12023e59792a,Directed,17430,,1
53e998bfb7602d97020f999e,558ab655e4b0b32fcb386a96,Directed,17751,,1
53e998c7b7602d97020fda33,53e9aaecb7602d970346cc6a,Directed,18194,,1
53e998cdb7602d9702107036,53e9b83fb7602d970440089a,Directed,18828,,1
53e998dbb7602d9702113531,53e99b16b7602d97023ab58c,Directed,19543,,1
53e998dbb7602d9702113531,53e9b983b7602d9704571f3b,Directed,19566,,1
53e998dbb7602d9702116e69,53e99ec3b7602d970278ba30,Directed,19756,,1
53e998dbb7602d9702116e69,53e9a618b7602d9702f47576,Directed,19759,,1
53e998dbb7602d9702116e69,53e9b246b7602d9703ce4c5f,Directed,19765,,1
53e998dbb7602d970211790a,53e99b1bb7602d97023aeedc,Directed,19853,,1
53e998dbb7602d970211790a,53e9bc74b7602d97048f4c63,Directed,19859,,1
53e998dbb7602d9702118dad,53e9ab3eb7602d97034d0991,Directed,19973,,1
53e998dbb7602d9702118dad,53e9b388b7602d9703e6792b,Directed,19974,,1
53e998e0b7602d970211af45,53e9b4f5b7602d9704021949,Directed,20130,,1
53e998e8b7602d97021258d6,53e9a974b7602d97032cf497,Directed,20801,,1
53e998f0b7602d970212fe25,53e9a0cab7602d97029b5f10,Directed,22337,,1
53e998f0b7602d970212fe25,53e9a819b7602d970316160a,Directed,22341,,1
53e998f0b7602d970212fe25,53e9b099b7602d9703b05f41,Directed,22344,,1
53e998f0b7602d970212fe25,53e9b3bcb7602d9703ea310f,Directed,22347,,1
53e998f0b7602d970212fe25,53e9b866b7602d9704430db0,Directed,22350,,1
53e998f6b7602d97021308cd,53e9a098b7602d97029809aa,Directed,22391,,1
53e998f6b7602d97021310a3,53e99e14b7602d97026da200,Directed,22451,,1
53e998f6b7602d9702132fbd,53e99d37b7602d97025efa18,Directed,22585,,1
53e998f6b7602d9702132fbd,53e9aefbb7602d970392caf9,Directed,22591,,1
53e998f6b7602d9702135527,53e9b51bb7602d970404afba,Directed,22835,,1
53e998fcb7602d9702139a4e,53e9b587b7602d97040ca05e,Directed,23344,,1
53e998fdb7602d970213bd07,53e99e14b7602d97026da200,Directed,23530,,1
53e998fdb7602d970213bd07,53e9aa95b7602d970340fde2,Directed,23532,,1
53e998fdb7602d970213bd07,53e9b153b7602d9703bda157,Directed,23535,,1
53e998fdb7602d970213bd07,53e9b891b7602d9704463f42,Directed,23537,,1
53e99905b7602d9702142058,53e99a56b7602d97022bd255,Directed,23882,,1
53e99905b7602d9702142058,53e9ace9b7602d97036c951c,Directed,23885,,1
53e99905b7602d9702142058,53e9b099b7602d9703b05f41,Directed,23886,,1
53e99905b7602d9702142058,53e9b4dab7602d97040007e4,Directed,23887,,1
53e99905b7602d9702142058,53e9b500b7602d97040336bd,Directed,23888,,1
53e99905b7602d9702141e96,53e998f0b7602d970212fe25,Directed,23892,,1
53e99905b7602d9702141e96,53e99984b7602d97021c9db8,Directed,23894,,1
53e99905b7602d9702141e96,53e9999eb7602d97021e253f,Directed,23895,,1
53e99905b7602d9702141e96,53e99b86b7602d970242a5eb,Directed,23897,,1
53e99905b7602d9702141e96,53e99bf0b7602d970249c6e5,Directed,23898,,1
53e99905b7602d9702141e96,53e99c29b7602d97024d6eb3,Directed,23899,,1
53e99905b7602d9702141e96,53e99ee6b7602d97027b5c64,Directed,23901,,1
53e99905b7602d9702141e96,53e99fe4b7602d97028c43b4,Directed,23902,,1
53e99905b7602d9702141e96,53e9a06cb7602d97029507dc,Directed,23903,,1
53e99905b7602d9702141e96,53e9a07ab7602d9702960b37,Directed,23904,,1
53e99905b7602d9702141e96,53e9a0cab7602d97029b5f10,Directed,23905,,1
53e99905b7602d9702141e96,53e9a1eeb7602d9702af11fc,Directed,23906,,1
53e99905b7602d9702141e96,53e9a3e1b7602d9702cf8bab,Directed,23909,,1
53e99905b7602d9702141e96,53e9a570b7602d9702e993f7,Directed,23911,,1
53e99905b7602d9702141e96,53e9ac48b7602d9703614a33,Directed,23928,,1
53e99905b7602d9702141e96,53e9ad42b7602d9703726dcb,Directed,23931,,1
53e99905b7602d9702141e96,53e9aeddb7602d9703909b01,Directed,23936,,1
53e99905b7602d9702141e96,53e9af61b7602d97039a5d49,Directed,23938,,1
53e99905b7602d9702141e96,53e9b099b7602d9703b05f41,Directed,23939,,1
53e99905b7602d9702141e96,53e9b1ffb7602d9703c97057,Directed,23941,,1
53e99905b7602d9702141e96,53e9b2c6b7602d9703d72670,Directed,23942,,1
53e99905b7602d9702141e96,53e9b3abb7602d9703e8d67a,Directed,23945,,1
53e99905b7602d9702141e96,53e9b3bcb7602d9703ea310f,Directed,23946,,1
53e99905b7602d9702141e96,53e9b671b7602d97041d58cf,Directed,23953,,1
53e99905b7602d9702141e96,53e9b6bfb7602d97042433b5,Directed,23954,,1
53e99905b7602d9702141e96,53e9b732b7602d97042cab1a,Directed,23956,,1
53e99905b7602d9702141e96,53e9b73ab7602d97042d428f,Directed,23957,,1
53e99905b7602d9702141e96,53e9b866b7602d9704430db0,Directed,23958,,1
53e99905b7602d9702141e96,53e9b88bb7602d970445fe52,Directed,23959,,1
53e99905b7602d9702141e96,53e9b895b7602d970446a92e,Directed,23960,,1
53e99905b7602d9702141e96,53e9ba39b7602d9704648740,Directed,23964,,1
53e99905b7602d9702141e96,53e9ba90b7602d97046b629a,Directed,23965,,1
53e99905b7602d9702141e96,53e9bad7b7602d9704706d19,Directed,23966,,1
53e99905b7602d9702141e96,53e9bbf5b7602d97048538b1,Directed,23971,,1
53e99905b7602d9702141e96,53e9bddbb7602d9704a8a319,Directed,23972,,1
53e99905b7602d9702141e96,53e9bde2b7602d9704a90df0,Directed,23973,,1
53e99905b7602d97021444b2,53e9a603b7602d9702f310e5,Directed,24117,,1
53e99905b7602d97021444b2,53e9a841b7602d9703187594,Directed,24118,,1
53e99905b7602d9702145da9,53e9b2b8b7602d9703d5ff7a,Directed,24296,,1
53e99905b7602d9702145da9,53e9b8c7b7602d97044a91dc,Directed,24301,,1
53e9990db7602d9702147f38,53e99a85b7602d97022f6b99,Directed,24427,,1
53e9990db7602d9702147f38,53e99e14b7602d97026da200,Directed,24434,,1
53e9990db7602d9702147f38,53e9a524b7602d9702e444cb,Directed,24446,,1
53e9990db7602d9702147f38,53e9a90db7602d970325c790,Directed,24448,,1
53e9990db7602d9702147f38,53e9aa86b7602d97033ff0b7,Directed,24449,,1
53e9990db7602d9702147f38,53e9aae5b7602d9703464d9f,Directed,24450,,1
53e9990db7602d9702147f38,53e9ae55b7602d970386da05,Directed,24456,,1
53e9990db7602d9702147f38,53e9b337b7602d9703e0a061,Directed,24461,,1
53e9990db7602d9702147f38,53e9b885b7602d9704458078,Directed,24473,,1
53e9990db7602d9702147f38,53e9bb01b7602d9704736cfe,Directed,24478,,1
53e99915b7602d9702153933,53e9b5bcb7602d9704106fe1,Directed,25283,,1
53e99915b7602d9702153933,53e9b8c0b7602d970449cdce,Directed,25284,,1
53e9991cb7602d97021562af,558ab0e1e4b037c087589ab2,Directed,25748,,1
53e9991cb7602d970215729c,53e9b43db7602d9703f37ae7,Directed,25822,,1
53e9991cb7602d970215a738,53e9b992b7602d970458607f,Directed,26077,,1
53e99924b7602d970215eb1b,53e99818b7602d97020321b8,Directed,26406,,1
53e99924b7602d970215eb1b,53e9a154b7602d9702a48bad,Directed,26414,,1
53e99924b7602d970215eb1b,53e9a9ebb7602d970334f49c,Directed,26415,,1
53e99924b7602d970215eb1b,53e9b8fcb7602d97044dfdd1,Directed,26418,,1
53e99924b7602d9702161545,53e9a5e2b7602d9702f102d9,Directed,26626,,1
53e99930b7602d970216b3e3,53e9a5d3b7602d9702efb7a8,Directed,27354,,1
53e99930b7602d970216c2b5,53e9ab42b7602d97034d5a26,Directed,27403,,1
53e99937b7602d9702174de5,53e9baa7b7602d97046d60ef,Directed,27960,,1
53e99938b7602d9702176168,53e9ad12b7602d97036f4519,Directed,28005,,1
53e99940b7602d970217d3aa,53e9bc53b7602d97048cc291,Directed,28377,,1
53e9995ab7602d970219dd0d,53e99d13b7602d97025c9f39,Directed,30689,,1
53e99960b7602d970219f3ca,53e9b267b7602d9703d089dd,Directed,30874,,1
53e99960b7602d970219f3ca,53e9b8c7b7602d97044a91dc,Directed,30875,,1
53e99960b7602d97021a54b8,53e99b10b7602d97023a0950,Directed,31397,,1
53e99967b7602d97021a8262,53e9a0cab7602d97029b5f10,Directed,31587,,1
53e99967b7602d97021a8262,53e9b7bab7602d9704361f0e,Directed,31605,,1
53e99967b7602d97021a9d83,53e9ac38b7602d97035fe16b,Directed,31653,,1
53e99967b7602d97021a9d83,53e9b65bb7602d97041bbb65,Directed,31654,,1
53e99967b7602d97021ab277,53e9b8c0b7602d970449cdce,Directed,31920,,1
53e99976b7602d97021b4d0d,53e9b3abb7602d9703e8c89f,Directed,32639,,1
53e99976b7602d97021b60d0,53e99e72b7602d9702739277,Directed,32751,,1
53e99976b7602d97021b60d0,53e9be64b7602d9704b22f74,Directed,32754,,1
53e99976b7602d97021b634f,53e9bb86b7602d97047c9a33,Directed,32756,,1
53e99976b7602d97021b679c,53e9aba4b7602d9703551b9e,Directed,32792,,1
53e99976b7602d97021b679c,53e9b775b7602d970431beac,Directed,32801,,1
53e99976b7602d97021b679c,53e9b7f5b7602d97043a9f67,Directed,32803,,1
53e99976b7602d97021ba784,53e9983db7602d9702064011,Directed,33056,,1
53e99976b7602d97021ba784,53e9a524b7602d9702e444cb,Directed,33058,,1
53e99984b7602d97021c2ca7,53e99e14b7602d97026da200,Directed,33597,,1
53e99984b7602d97021c2ca7,53e9b337b7602d9703e0a061,Directed,33600,,1
53e99984b7602d97021c769a,53e99ffcb7602d97028e0468,Directed,33799,,1
53e99984b7602d97021c769a,53e9a263b7602d9702b69d82,Directed,33800,,1
53e99984b7602d97021c769a,53e9b023b7602d9703a7d517,Directed,33805,,1
53e9998ab7602d97021ca622,53e9ab07b7602d970348bf70,Directed,34039,,1
53e9998ab7602d97021ca7b2,53e997bdb7602d9701fa7405,Directed,34057,,1
53e9998ab7602d97021ca7b2,53e9a0cab7602d97029b5f10,Directed,34060,,1
53e9998ab7602d97021ca7b2,53e9a0e6b7602d97029d1b92,Directed,34061,,1
53e9998ab7602d97021ca7b2,53e9a863b7602d97031b0fc2,Directed,34066,,1
53e9998ab7602d97021ca7b2,53e9b337b7602d9703e0a061,Directed,34070,,1
53e9998ab7602d97021ca7b2,53e9be56b7602d9704b1509b,Directed,34081,,1
53e9998ab7602d97021ca7b2,558aa7e084ae84d265bee14f,Directed,34082,,1
53e9998ab7602d97021ca7b2,5736968d6e3b12023e597886,Directed,34083,,1
53e99998b7602d97021da516,53e99a98b7602d970230ccff,Directed,35058,,1
53e9999eb7602d97021e1388,5c777cf84895d9cbc613c4c3,Directed,35649,,1
53e9999eb7602d97021e1388,53e9a72eb7602d9703065779,Directed,35650,,1
53e9999eb7602d97021e253f,53e9abbeb7602d970356cdd5,Directed,35799,,1
53e9999eb7602d97021e253f,53e9b3bcb7602d9703ea310f,Directed,35805,,1
53e9999eb7602d97021e253f,53e9b74ab7602d97042e732f,Directed,35808,,1
53e999adb7602d97021f29f6,53e9a97bb7602d97032d5f56,Directed,36987,,1
53e999adb7602d97021f29f6,53e9ad05b7602d97036e6aa2,Directed,36988,,1
53e999adb7602d97021f29f6,53e9bc0ab7602d970486e565,Directed,36992,,1
53e999adb7602d97021f3f07,5c777cf84895d9cbc613c4c3,Directed,37155,,1
53e999b4b7602d97021f6e7d,53e999b4b7602d97021f6e7d,Directed,37541,,1
53e999b4b7602d97021f8f69,53e9a44eb7602d9702d69b33,Directed,37684,,1
53e999b4b7602d97021f8f69,53e997f5b7602d9701ffa6ab,Directed,37688,,1
53e999b4b7602d97021f8f69,53e9b036b7602d9703a94eb0,Directed,37704,,1
53e999b4b7602d97021f8f69,53e9b5c8b7602d970410ff0a,Directed,37708,,1
53e999b4b7602d97021f8f69,53e9bc6eb7602d97048e8876,Directed,37714,,1
53e999b4b7602d97021f8f69,53e9bdf6b7602d9704aa9f2b,Directed,37715,,1
53e999c3b7602d9702206e55,53e9b338b7602d9703e0dc04,Directed,38770,,1
53e999c3b7602d970220b0e7,53e9a4cfb7602d9702df090f,Directed,39028,,1
53e999d2b7602d9702217573,53e9bb9ab7602d97047dfc2a,Directed,39851,,1
53e999d2b7602d9702217573,53e9be56b7602d9704b1509b,Directed,39852,,1
53e999eeb7602d97022313ea,53e9a1f3b7602d9702af8b03,Directed,41730,,1
53e999eeb7602d970223514f,53e9a957b7602d97032acba0,Directed,42082,,1
53e999eeb7602d970223514f,53e9af00b7602d970393680d,Directed,42083,,1
53e999eeb7602d970223514f,53e9b2c6b7602d9703d70ef9,Directed,42085,,1
53e999eeb7602d970223514f,558abaeee4b037c08758cfc3,Directed,42087,,1
53e999f5b7602d970223be72,53e9a85bb7602d97031a3d5a,Directed,42567,,1
53e999fab7602d970224582e,5736968d6e3b12023e5979b6,Directed,43126,,1
53e999ffb7602d970224bdbc,53e999ffb7602d970224bdbc,Directed,43438,,1
53e99a04b7602d970224f372,53e9aee4b7602d9703910c10,Directed,43575,,1
53e99a04b7602d970224f7b6,53e9a35fb7602d9702c67c06,Directed,43736,,1
53e99a04b7602d970224f7b6,53e9a54eb7602d9702e741f3,Directed,43737,,1
53e99a04b7602d970224f7b6,53e9a92ab7602d970327b482,Directed,43743,,1
53e99a04b7602d970224f7b6,53e9ad47b7602d970372c591,Directed,43745,,1
53e99a04b7602d970224f7b6,558aab9ae4b031bae1f8fb54,Directed,43762,,1
53e99a04b7602d970224f7b6,5736958d6e3b12023e4ada0c,Directed,43763,,1
53e99a04b7602d970224f7b6,5736958d6e3b12023e4adac8,Directed,43764,,1
53e99a04b7602d9702253f5b,53e9b2bfb7602d9703d6aba9,Directed,43975,,1
53e99a04b7602d9702253f5b,53e9b8fcb7602d97044dfdd1,Directed,43977,,1
53e99a0ab7602d9702257247,53e9a0cab7602d97029b5f10,Directed,44251,,1
53e99a0ab7602d9702257247,53e9b895b7602d970446a92e,Directed,44266,,1
53e99a0ab7602d9702257dbe,53e99960b7602d97021a0569,Directed,44294,,1
53e99a0ab7602d9702257dbe,53e9addbb7602d97037e533a,Directed,44307,,1
53e99a0ab7602d9702257dbe,53e9afacb7602d97039fa0a5,Directed,44309,,1
53e99a0ab7602d9702257dbe,53e9b5c8b7602d9704113ecc,Directed,44317,,1
53e99a0ab7602d970225b3e3,555040f645ce0a409eb37db6,Directed,44685,,1
53e99a0ab7602d970225b5ff,53e9a500b7602d9702e20189,Directed,44686,,1
53e99a0ab7602d970225b5ff,53e9b0abb7602d9703b19bf2,Directed,44687,,1
53e99a0ab7602d970225b5ff,53e9b520b7602d9704054085,Directed,44688,,1
53e99a14b7602d97022656b3,53e9b8a8b7602d9704483027,Directed,45202,,1
53e99a1ab7602d9702270b43,53e9bddbb7602d9704a8a319,Directed,45740,,1
53e99a1ab7602d9702270ca9,5c777cf84895d9cbc613c4c3,Directed,45741,,1
53e99a1ab7602d9702270ca9,53e997bdb7602d9701fa7405,Directed,45742,,1
53e99a1ab7602d9702270ca9,53e99866b7602d970209eb98,Directed,45743,,1
53e99a1ab7602d9702270ca9,53e99a0eb7602d970225d1a4,Directed,45744,,1
53e99a1ab7602d9702270ca9,53e99a19b7602d970226b604,Directed,45746,,1
53e99a1ab7602d9702270ca9,53e99e9ab7602d97027633aa,Directed,45747,,1
53e99a1ab7602d9702270ca9,53e9b5f4b7602d97041493b6,Directed,45750,,1
53e99a1ab7602d9702270ca9,5736968d6e3b12023e597981,Directed,45752,,1
53e99a1ab7602d9702270ca9,573696e36e3b12023e5e25d9,Directed,45753,,1
53e99a1ab7602d9702271e95,53e99a1ab7602d9702271e95,Directed,45788,,1
53e99a1fb7602d9702273722,53e99d6cb7602d9702624645,Directed,45861,,1
53e99a1fb7602d9702273722,53e99fc9b7602d97028a1f4d,Directed,45863,,1
53e99a20b7602d9702277a65,53e99915b7602d97021526a9,Directed,46160,,1
53e99a20b7602d9702277a65,53e9a7c8b7602d97031050f4,Directed,46163,,1
53e99a20b7602d9702277a65,53e9a91bb7602d97032708bc,Directed,46164,,1
53e99a20b7602d9702277a65,53e9b6eeb7602d9704284414,Directed,46166,,1
