Source,Target,Type,Id,Label,Weight
53e99818b7602d9702035212,53e9a216b7602d9702b19aec,Directed,5958,,1
53e99818b7602d9702035212,53e9a357b7602d9702c60fc3,Directed,5969,,1
53e99818b7602d9702035212,53e9a743b7602d9703079178,Directed,5986,,1
53e99818b7602d9702035212,53e9a782b7602d97030bd684,Directed,5988,,1
53e99818b7602d9702035212,53e9ab82b7602d97035295ec,Directed,6010,,1
53e99818b7602d9702035212,53e9b350b7602d9703e2768d,Directed,6042,,1
53e99818b7602d9702035212,53e9b81cb7602d97043cf64a,Directed,6069,,1
53e99818b7602d9702035212,53e9bd7bb7602d9704a20355,Directed,6092,,1
53e99822b7602d9702041437,53e9a1bcb7602d9702ab1caa,Directed,6653,,1
53e99822b7602d9702041437,53e9a7acb7602d97030ea479,Directed,6662,,1
53e99822b7602d9702041437,53e9a7f1b7602d9703132ee9,Directed,6663,,1
53e99822b7602d9702041437,53e9ab97b7602d970353fa55,Directed,6665,,1
53e99822b7602d9702041437,53e9ada5b7602d97037a246a,Directed,6668,,1
53e99822b7602d9702041437,53e9b008b7602d9703a5fe15,Directed,6670,,1
53e99822b7602d9702041437,53e9b4e9b7602d97040164f8,Directed,6679,,1
53e99822b7602d9702041437,53e9b6d0b7602d970425ce98,Directed,6683,,1
53e99822b7602d9702041437,53e9b6e8b7602d9704279afd,Directed,6684,,1
53e99822b7602d9702041437,55503fc945ce0a409eb3035d,Directed,6700,,1
53e99822b7602d9702041437,53e9b54ab7602d9704082946,Directed,6723,,1
53e99822b7602d9702041437,53e9b3c8b7602d9703eb49d0,Directed,6731,,1
53e99838b7602d9702062547,53e9b11db7602d9703b9cbdb,Directed,7808,,1
53e9983db7602d970206a588,53e9a002b7602d97028e3980,Directed,8028,,1
53e99858b7602d9702090375,53e9bcf6b7602d970497b462,Directed,9209,,1
53e9985fb7602d9702099b55,55503ff245ce0a409eb312fa,Directed,9904,,1
53e99860b7602d970209cfdc,53e9a76db7602d97030a741a,Directed,10292,,1
53e99860b7602d970209cfdc,53e9b3c8b7602d9703eb52a1,Directed,10306,,1
53e99860b7602d970209cfdc,53e9baecb7602d970471c830,Directed,10315,,1
53e99860b7602d970209cfdc,55503fef45ce0a409eb311d8,Directed,10322,,1
53e99860b7602d970209cfdc,558b39cee4b031bae1fc34d9,Directed,10323,,1
53e99867b7602d97020a187b,53e9a0c3b7602d97029ad600,Directed,10763,,1
53e99867b7602d97020a187b,53e9a45cb7602d9702d797fe,Directed,10766,,1
53e99867b7602d97020a187b,53e9aacab7602d970344602a,Directed,10769,,1
53e99867b7602d97020a187b,53e9b9d3b7602d97045cac2f,Directed,10793,,1
53e99867b7602d97020a187b,53e9bbadb7602d97047fa9b4,Directed,10796,,1
53e99867b7602d97020a2044,53e9bd7bb7602d9704a20355,Directed,10843,,1
53e9986eb7602d97020a745d,53e9ba70b7602d97046915a9,Directed,11246,,1
53e9986eb7602d97020a745d,53e9be27b7602d9704ae2047,Directed,11248,,1
53e9986eb7602d97020a935f,53e9b9c0b7602d97045b336c,Directed,11593,,1
53e9986eb7602d97020a9e29,53e99cfdb7602d97025b43ac,Directed,11668,,1
53e9987db7602d97020b3c3e,53e9a1d0b7602d9702ac8723,Directed,12548,,1
53e9987eb7602d97020baad3,53e9a9bdb7602d970331a4e6,Directed,13042,,1
53e99884b7602d97020bba76,53e9b8c7b7602d97044a759c,Directed,13106,,1
53e99884b7602d97020bba76,53e9b6e8b7602d97042786ab,Directed,13114,,1
53e99884b7602d97020bba76,53e9a37ab7602d9702c8a73c,Directed,13127,,1
53e99884b7602d97020bba76,53e9afccb7602d9703a1d70b,Directed,13133,,1
53e99884b7602d97020bba76,53e9b7c7b7602d97043744d1,Directed,13134,,1
53e99884b7602d97020bba76,53e99d21b7602d97025d6bfc,Directed,13135,,1
53e99884b7602d97020bba76,53e9b4afb7602d9703fc2b2a,Directed,13146,,1
53e99884b7602d97020bba76,53e9b206b7602d9703c9f713,Directed,13165,,1
53e99884b7602d97020bba76,53e9ba60b7602d970467d55f,Directed,13177,,1
53e99885b7602d97020be498,53e9bcc1b7602d9704944c0a,Directed,13395,,1
53e99885b7602d97020c13aa,53e99ff5b7602d97028d43e6,Directed,13638,,1
53e99893b7602d97020c9be7,53e9b7cdb7602d970437c0f6,Directed,14512,,1
53e99893b7602d97020c9be7,53e999bbb7602d97021fe61b,Directed,14520,,1
53e99894b7602d97020cf245,53e9aacab7602d9703446524,Directed,14759,,1
53e99894b7602d97020cf245,53e9ac0cb7602d97035ce2d6,Directed,14760,,1
53e99894b7602d97020cf245,53e9b844b7602d9704402136,Directed,14763,,1
53e998a3b7602d97020dbc43,53e9ba4eb7602d9704668280,Directed,15699,,1
53e998a3b7602d97020dbc65,5c76c0bb4895d9cbc6b70832,Directed,15713,,1
53e998a3b7602d97020dbc65,53e9a07ab7602d9702964fd1,Directed,15717,,1
53e998afb7602d97020e7a6d,53e9af53b7602d9703992fb1,Directed,16182,,1
53e998b0b7602d97020ed986,53e9b95bb7602d9704544c02,Directed,16638,,1
53e998b8b7602d97020ef304,53e9a35fb7602d9702c67af6,Directed,16742,,1
53e998b8b7602d97020f31f0,53e9b5e7b7602d970413abe7,Directed,17203,,1
53e998b8b7602d97020f4315,5736958d6e3b12023e4ad9f9,Directed,17270,,1
53e998c0b7602d97020fcdaf,53e99f9bb7602d97028725ad,Directed,18160,,1
53e998c0b7602d97020fcdaf,557cccb46feeaa8086da20a6,Directed,18165,,1
53e998c7b7602d97020ff022,53e99d44b7602d97025fb119,Directed,18275,,1
53e998c7b7602d97020ff022,53e9a5b7b7602d9702ee41a5,Directed,18282,,1
53e998c7b7602d97020ff022,53e9a603b7602d9702f30239,Directed,18283,,1
53e998c7b7602d97020ff022,53e9a8ccb7602d970321b586,Directed,18289,,1
53e998c7b7602d97020ff022,53e9a994b7602d97032ef1b1,Directed,18290,,1
53e998c7b7602d97020ff022,53e9ad56b7602d9703738086,Directed,18296,,1
53e998c7b7602d97020ff022,53e9b083b7602d9703aef29d,Directed,18298,,1
53e998c7b7602d97020ff022,53e9b0bcb7602d9703b2e617,Directed,18299,,1
53e998c7b7602d97020ff102,53e9b7bbb7602d9704365d3a,Directed,18329,,1
53e998cdb7602d9702104d52,53e9b790b7602d9704339114,Directed,18686,,1
53e998cdb7602d9702106dcf,5b65d4c4ab2dfb45920882f2,Directed,18841,,1
53e998d4b7602d970210c0ca,53e9b55db7602d9704095c9d,Directed,19080,,1
53e998d4b7602d970210e277,53e99a3cb7602d970229c59d,Directed,19254,,1
53e998d5b7602d9702111799,53e9a3f4b7602d9702d0ade2,Directed,19455,,1
53e998d5b7602d9702111799,53e9b388b7602d9703e69a2d,Directed,19474,,1
53e998d5b7602d9702111799,53e9bb0eb7602d97047476ca,Directed,19483,,1
53e998dbb7602d97021139d2,53e99ff5b7602d97028d43e6,Directed,19656,,1
53e998dbb7602d97021139d2,53e9a508b7602d9702e2c02b,Directed,19658,,1
53e998dbb7602d97021139d2,53e9ae55b7602d970386c925,Directed,19665,,1
53e998dbb7602d97021139d2,53e9b7b4b7602d970435cb4a,Directed,19675,,1
53e998dbb7602d9702118da1,53e9a432b7602d9702d4ad01,Directed,19946,,1
53e998dbb7602d9702118da1,53e9b55db7602d9704095c9d,Directed,19962,,1
53e998dbb7602d9702118da1,558c00ec84ae6766fdf080d6,Directed,19970,,1
53e998e0b7602d970211a5e6,53e9abe0b7602d970359c1d7,Directed,20104,,1
53e998e8b7602d9702122700,53e9b9e1b7602d97045d6f4e,Directed,20560,,1
53e998e8b7602d97021240c6,53e998fdb7602d970213a3f6,Directed,20628,,1
53e998e9b7602d97021281bd,53e99d1ab7602d97025ce9f0,Directed,21012,,1
53e998efb7602d970212a094,55a4cf0565ceb7cb02d8caf8,Directed,21207,,1
53e998f0b7602d970212b7d1,53e9b6cbb7602d97042564b1,Directed,21234,,1
53e998f0b7602d970212d2b9,53e99f12b7602d97027e0444,Directed,21413,,1
53e998f0b7602d970212d2b9,53e9b010b7602d9703a67cc6,Directed,21417,,1
53e998f0b7602d970212da6c,53e9a8a2b7602d97031edf72,Directed,22159,,1
53e998f0b7602d970212fa6a,53e9a162b7602d9702a5156e,Directed,22232,,1
53e998f0b7602d970212fa6a,53e9b80fb7602d97043c426a,Directed,22253,,1
53e998f0b7602d970212fa6a,53e9b861b7602d9704428803,Directed,22255,,1
53e998f0b7602d970212fa6a,56d8cdc1dabfae2eee8a9032,Directed,22262,,1
53e998f0b7602d970212f8d7,53e9b1d1b7602d9703c610cf,Directed,22281,,1
53e998f6b7602d970213352b,558be9a5e4b0cfb70a1a8dc1,Directed,22602,,1
53e998f6b7602d970213352b,55503ff745ce0a409eb314b3,Directed,22630,,1
53e998f6b7602d970213352b,5c7829844895d9cbc680fd76,Directed,22634,,1
53e998fcb7602d97021388cc,53e9b7eeb7602d970439c71c,Directed,23174,,1
53e998fdb7602d970213a3f6,53e9bd7bb7602d9704a20355,Directed,23366,,1
53e998fdb7602d970213ba85,53e9ab0eb7602d97034961ba,Directed,23491,,1
53e998fdb7602d970213c468,53e9a766b7602d970309fbc3,Directed,23545,,1
53e998fdb7602d970213c468,53e9ad63b7602d970374bf49,Directed,23550,,1
53e998fdb7602d970213c468,53e9afd3b7602d9703a28a80,Directed,23552,,1
53e998fdb7602d970213c468,53e9b477b7602d9703f79327,Directed,23554,,1
53e998fdb7602d970213c468,53e9b489b7602d9703f90904,Directed,23555,,1
53e998fdb7602d970213c468,53e9b7f5b7602d97043a5108,Directed,23559,,1
53e998fdb7602d970213c468,53e9be56b7602d9704b16259,Directed,23560,,1
53e998fdb7602d970213df39,53e99dc5b7602d9702686ecd,Directed,23659,,1
53e998fdb7602d970213df39,53e9b145b7602d9703bcb59d,Directed,23664,,1
53e998fdb7602d970213df39,53e9bbf5b7602d970484f6e9,Directed,23667,,1
53e99905b7602d97021416b1,53e9a162b7602d9702a5156e,Directed,23826,,1
53e99905b7602d97021416b1,53e9a487b7602d9702da52b3,Directed,23828,,1
53e99905b7602d97021416b1,53e9b14bb7602d9703bcdc33,Directed,23841,,1
53e99905b7602d97021416b1,56d85943dabfae2eee419dfc,Directed,23854,,1
53e99905b7602d9702144357,53e9adc2b7602d97037c3fba,Directed,24137,,1
53e99905b7602d9702144357,53e9af46b7602d970398326f,Directed,24140,,1
53e99905b7602d9702144398,53e9a965b7602d97032bdb5f,Directed,24158,,1
53e9990db7602d9702148379,53e9a1fab7602d9702afab6a,Directed,24505,,1
53e9990db7602d970214b234,53e9b80fb7602d97043c426a,Directed,24714,,1
53e99915b7602d97021517be,53e9a1d0b7602d9702aca9e1,Directed,25193,,1
53e99915b7602d9702151b25,53e9b365b7602d9703e4426e,Directed,25217,,1
53e9991cb7602d970215aea5,53e9baa6b7602d97046d26de,Directed,26100,,1
53e9991db7602d970215be92,53e99a48b7602d97022a7e24,Directed,26151,,1
53e99937b7602d9702174a38,53e9a675b7602d9702fa8202,Directed,27938,,1
53e99937b7602d9702174a38,53e9b8b4b7602d97044926a6,Directed,27945,,1
53e99937b7602d9702174a38,53e9b983b7602d970457241e,Directed,27946,,1
53e9993fb7602d970217aee9,53e9b96eb7602d970455d037,Directed,28301,,1
53e99940b7602d97021800cf,53e9aa1db7602d970338b65d,Directed,28537,,1
53e99940b7602d97021800cf,53e9b394b7602d9703e75362,Directed,28543,,1
53e99946b7602d9702187d48,53e9a408b7602d9702d22352,Directed,29008,,1
53e99953b7602d9702194f44,53e9b7d9b7602d97043879eb,Directed,29964,,1
53e99959b7602d970219a9d8,53e9a216b7602d9702b19aec,Directed,30324,,1
53e99967b7602d97021abab6,53e99acab7602d970234df63,Directed,31879,,1
53e99967b7602d97021abab6,53e9a1e1b7602d9702adeba7,Directed,31885,,1
53e99967b7602d97021abab6,53e9a35fb7602d9702c67af6,Directed,31886,,1
53e99967b7602d97021abab6,53e9a3a5b7602d9702cb75a8,Directed,31887,,1
53e99967b7602d97021abab6,53e9ab6fb7602d970350e362,Directed,31893,,1
53e99967b7602d97021abab6,558c00ec84ae6766fdf080d6,Directed,31917,,1
53e9996eb7602d97021ace70,53e9abc9b7602d970357d353,Directed,32035,,1
53e9996eb7602d97021ace70,53e9af75b7602d97039bbed7,Directed,32037,,1
53e99976b7602d97021b5bdf,53e9ada5b7602d97037a0287,Directed,32698,,1
53e99976b7602d97021b5bdf,53e9bbe0b7602d9704832e63,Directed,32706,,1
53e9997eb7602d97021bce27,53e9afe1b7602d9703a33fae,Directed,33206,,1
53e9997eb7602d97021bce27,53e9bdf6b7602d9704aaa1f4,Directed,33209,,1
53e9997eb7602d97021c0d27,53e99e93b7602d97027593e3,Directed,33482,,1
53e9997eb7602d97021c0d27,53e99efab7602d97027c58db,Directed,33484,,1
53e9998ab7602d97021ca0fe,53e9adc7b7602d97037cf935,Directed,34053,,1
53e9998ab7602d97021ca0fe,53e9b0c7b7602d9703b3d597,Directed,34054,,1
53e9998bb7602d97021cbe7a,53e9aa5cb7602d97033caf30,Directed,34093,,1
53e99991b7602d97021d6815,53e9aab7b7602d97034341d6,Directed,34892,,1
53e9999eb7602d97021e1301,53e9adffb7602d9703808055,Directed,35630,,1
53e9999eb7602d97021e1301,53e9b464b7602d9703f632ae,Directed,35633,,1
53e9999eb7602d97021e1301,53e9b9dab7602d97045d61bf,Directed,35635,,1
53e9999eb7602d97021e1301,53e9bb3db7602d970477c760,Directed,35636,,1
53e9999eb7602d97021e0e7f,53e9a3e7b7602d9702cff8d1,Directed,35684,,1
53e9999eb7602d97021e7171,53e9a21cb7602d9702b20e79,Directed,36139,,1
53e999a5b7602d97021e8471,53e9aac3b7602d970344582a,Directed,36211,,1
53e999a5b7602d97021e8471,53e9b10fb7602d9703b8d2e0,Directed,36218,,1
53e999a5b7602d97021e8471,53e9b436b7602d9703f2c6f9,Directed,36223,,1
53e999a5b7602d97021e8471,5b67b4be17c44aac1c868900,Directed,36232,,1
53e999a6b7602d97021eb6b3,53e9aa23b7602d970338f003,Directed,36500,,1
53e999a6b7602d97021eb6b3,558b3edbe4b0b32fcb3b8d8c,Directed,36514,,1
53e999adb7602d97021f07ed,53e9bad0b7602d97047019f2,Directed,36805,,1
53e999adb7602d97021f1f8f,53e99e6ab7602d9702730f3a,Directed,36873,,1
53e999adb7602d97021f1f8f,53e9a994b7602d97032ef1b1,Directed,36876,,1
53e999adb7602d97021f1f8f,53e9ad05b7602d97036e6330,Directed,36880,,1
53e999adb7602d97021f1f8f,53e9bd81b7602d9704a230b6,Directed,36890,,1
53e999adb7602d97021f4056,53e9b47cb7602d9703f7fcbd,Directed,37148,,1
53e999adb7602d97021f4056,53e9ba54b7602d9704669673,Directed,37151,,1
53e999b4b7602d97021fa108,53e999bbb7602d97021fe61b,Directed,37753,,1
53e999b5b7602d97021fc233,53e9b8c7b7602d97044a8698,Directed,38096,,1
53e999bbb7602d97021ff677,53e9a797b7602d97030d1389,Directed,38299,,1
53e999bbb7602d97021ff677,53e9a806b7602d9703147554,Directed,38301,,1
53e999bbb7602d97021ff677,53e9afe1b7602d9703a33fae,Directed,38304,,1
53e999bbb7602d97021ff677,53e9bbf5b7602d9704851b16,Directed,38307,,1
53e999bbb7602d97021ff677,55503ff445ce0a409eb3138b,Directed,38308,,1
53e999bbb7602d97021ff677,56d81d78dabfae2eeea47936,Directed,38309,,1
53e999cab7602d970220d987,53e9a72eb7602d97030644ba,Directed,39251,,1
53e999cab7602d970220d987,53e9b451b7602d9703f4cbf0,Directed,39262,,1
53e999cab7602d970220d987,5c80802f4895d9cbc6b0829a,Directed,39268,,1
53e999d2b7602d97022135e4,558b3a44e4b0b32fcb3b729f,Directed,39609,,1
53e999e0b7602d970222446c,53e9b13eb7602d9703bc35ac,Directed,40546,,1
53e999e0b7602d970222446c,53e9b9dab7602d97045cfc4b,Directed,40551,,1
53e999e0b7602d970222446c,53e9baa0b7602d97046cf6e1,Directed,40552,,1
53e999e0b7602d97022264dd,53e9ac2eb7602d97035f071a,Directed,40652,,1
53e999e0b7602d97022264dd,558bd265e4b0cfb70a1a0723,Directed,40656,,1
53e999e0b7602d97022284aa,53e99c05b7602d97024b4688,Directed,40811,,1
53e999e0b7602d97022284aa,53e99f94b7602d970286a77f,Directed,40814,,1
53e999e0b7602d97022284aa,53e9a08ab7602d9702974d80,Directed,40816,,1
53e999e0b7602d97022284aa,53e9a0c3b7602d97029ad600,Directed,40817,,1
53e999e0b7602d97022284aa,53e9a85bb7602d97031a3b92,Directed,40827,,1
53e999e0b7602d97022284aa,558b3444e4b031bae1fc1476,Directed,40852,,1
53e999e7b7602d970222f1f3,53e9a70bb7602d970303ede7,Directed,41367,,1
53e999e7b7602d970223057b,5736965f6e3b12023e56b8f9,Directed,41459,,1
53e999eeb7602d9702230ef3,53e9bda5b7602d9704a4f623,Directed,41699,,1
53e999fab7602d97022452b2,53e9a96cb7602d97032c484e,Directed,43070,,1
53e999fab7602d97022452b2,53e9bbf5b7602d9704851b16,Directed,43073,,1
53e99a0eb7602d970225eb87,53e99fc2b7602d9702899726,Directed,44823,,1
53e99a0eb7602d970225eb87,53e9a18db7602d9702a7ce14,Directed,44826,,1
53e99a0eb7602d970225eb87,53e9a8f1b7602d970323f230,Directed,44843,,1
53e99a0eb7602d970225eb87,53e9aa79b7602d97033ee0a7,Directed,44850,,1
53e99a0eb7602d970225eb87,53e9ab55b7602d97034eaee6,Directed,44854,,1
53e99a0eb7602d970225eb87,53e9ae55b7602d970386ebd6,Directed,44862,,1
53e99a0eb7602d970225eb87,53e9aeb1b7602d97038d5992,Directed,44863,,1
53e99a0eb7602d970225eb87,53e9aff4b7602d9703a4a304,Directed,44868,,1
53e99a0eb7602d970225eb87,53e9b27bb7602d9703d213ed,Directed,44872,,1
53e99a0eb7602d970225eb87,53e9bb29b7602d9704768810,Directed,44889,,1
53e99a0eb7602d970225eb5c,53e9a38fb7602d9702c9f245,Directed,44899,,1
53e99a0eb7602d970225eb5c,53e9a7c1b7602d970310151b,Directed,44900,,1
53e99a0eb7602d9702262147,53e99e28b7602d97026edef2,Directed,44992,,1
53e99a14b7602d97022678bd,53e99e6ab7602d9702730f3a,Directed,45351,,1
53e99a14b7602d970226847c,53e99db1b7602d970266f1a1,Directed,45357,,1
53e99a14b7602d970226847c,53e9a408b7602d9702d2145a,Directed,45362,,1
53e99a14b7602d970226847c,53e9b338b7602d9703e0c1eb,Directed,45367,,1
53e99a1fb7602d9702272749,53e9be5db7602d9704b1ab65,Directed,45819,,1
53e99a1fb7602d9702273f1d,53e99ebcb7602d9702782e3b,Directed,45924,,1
53e99a1fb7602d9702273f1d,53e9a42bb7602d9702d4489b,Directed,45925,,1
53e99a1fb7602d9702273f1d,56d893abdabfae2eeefcaa98,Directed,45931,,1
53e99a20b7602d9702274c79,5550435b45ce0a409eb471af,Directed,45985,,1
53e99a26b7602d970227de12,53e9b542b7602d970407af4a,Directed,46527,,1
53e99a2bb7602d9702285b1c,53e9a45db7602d9702d7c33d,Directed,46828,,1
53e99a2fb7602d970228a540,53e99d57b7602d970260f435,Directed,46940,,1
53e99a2fb7602d970228a540,53e9a720b7602d9703057e87,Directed,46944,,1
53e99a2fb7602d970228a540,53e9a727b7602d970305eda1,Directed,46945,,1
53e99a2fb7602d970228a540,53e9b21ab7602d9703cb5906,Directed,46951,,1
53e99a35b7602d9702291525,53e9a440b7602d9702d5c170,Directed,47302,,1
53e99a35b7602d9702293a47,53e9a782b7602d97030bd684,Directed,47425,,1
53e99a3cb7602d970229a14d,53e9aad1b7602d970344de93,Directed,48010,,1
53e99a3cb7602d970229a14d,53e9b3c8b7602d9703eb58da,Directed,48014,,1
53e99a3cb7602d970229a14d,53e9bc1bb7602d97048827b3,Directed,48017,,1
53e99a3cb7602d970229c59d,53e9b8bab7602d9704499d81,Directed,48211,,1
53e99a43b7602d97022a51f4,53e9a480b7602d9702d9b9e9,Directed,48680,,1
53e99a43b7602d97022a51f4,53e9abf1b7602d97035adb1e,Directed,48686,,1
53e99a43b7602d97022a51f4,53e9b7eeb7602d970439c71c,Directed,48694,,1
53e99a43b7602d97022a51f4,53e9baa6b7602d97046d26de,Directed,48697,,1
53e99a43b7602d97022a51f4,55503ff545ce0a409eb313c5,Directed,48700,,1
53e99a52b7602d97022b840f,53e9aa32b7602d97033a0ade,Directed,49573,,1
53e99a57b7602d97022be153,53e9b8aeb7602d970448c081,Directed,49792,,1
53e99a5cb7602d97022c39b7,53e99e6ab7602d9702730f3a,Directed,50365,,1
53e99a62b7602d97022ccc36,53e99dfeb7602d97026bf55d,Directed,50771,,1
53e99a62b7602d97022ccc36,53e99ed9b7602d97027a36f0,Directed,50772,,1
53e99a62b7602d97022ccc36,53e9a424b7602d9702d41149,Directed,50774,,1
53e99a62b7602d97022ccc36,53e9af9ab7602d97039e7ba7,Directed,50782,,1
53e99a6db7602d97022dbc46,53e9aab7b7602d970343500c,Directed,51417,,1
53e99a6db7602d97022dbc46,53e9bc6db7602d97048e714d,Directed,51423,,1
53e99a6db7602d97022ddf6c,558bf418e4b0cfb70a1ac8fb,Directed,51527,,1
53e99a6db7602d97022ddf6c,558c530ce4b00c3c48e1a1ba,Directed,51528,,1
53e99a79b7602d97022ec993,53e9b206b7602d9703c9de77,Directed,52105,,1
53e99a98b7602d970230f840,53e9bd87b7602d9704a2c20a,Directed,53609,,1
53e99a98b7602d970230f840,53e9be03b7602d9704ab8f5e,Directed,53610,,1
53e99a9fb7602d9702317b5e,53e9afefb7602d9703a4633a,Directed,54114,,1
53e99aabb7602d9702324347,53e9a82cb7602d970317737d,Directed,54689,,1
53e99aabb7602d9702324347,5c78fc094895d9cbc60a8269,Directed,54705,,1
53e99ab2b7602d970232d1f6,53e9b16db7602d9703bf27f7,Directed,55027,,1
53e99ab9b7602d9702336a83,53e99c04b7602d97024ae13e,Directed,55162,,1
53e99ab9b7602d9702336a83,53e9a002b7602d97028e3980,Directed,55170,,1
53e99ab9b7602d9702336a83,53e9a5cdb7602d9702ef90bb,Directed,55177,,1
53e99ab9b7602d9702336a83,53e9b3c8b7602d9703eb58da,Directed,55199,,1
53e99ab9b7602d9702337467,53e9ba45b7602d9704655f09,Directed,55228,,1
53e99abeb7602d970233ea9e,53e9a0e7b7602d97029d407a,Directed,55559,,1
53e99abeb7602d970233ea9e,53e9ac28b7602d97035ecef8,Directed,55562,,1
53e99ac4b7602d9702342e70,53e9b8eeb7602d97044d1e96,Directed,55874,,1
53e99ac4b7602d9702342e70,53e9b96fb7602d9704560669,Directed,55875,,1
53e99acab7602d97023492d3,5736958d6e3b12023e4ada36,Directed,56171,,1
53e99acab7602d970234df63,53e9b360b7602d9703e3c303,Directed,56502,,1
53e99ad7b7602d970235b144,53e99818b7602d9702035212,Directed,57140,,1
53e99ad7b7602d970235b144,53e9bd7bb7602d9704a20355,Directed,57177,,1
53e99ad7b7602d970235b144,558b511de4b031bae1fcb9a6,Directed,57178,,1
53e99ae2b7602d970236953c,53e9b0b2b7602d9703b1faec,Directed,57672,,1
53e99aedb7602d970237911b,53e9b5bcb7602d9704105e10,Directed,58254,,1
53e99af2b7602d970237eeb3,53e99ff5b7602d97028d54ed,Directed,58601,,1
53e99af7b7602d97023865e7,53e9b4e9b7602d97040164f8,Directed,59045,,1
53e99af7b7602d9702387c01,53e99fe4b7602d97028c130b,Directed,59179,,1
53e99af7b7602d9702387c01,53e9af26b7602d970395f576,Directed,59181,,1
53e99af7b7602d9702387c01,53e9b527b7602d970405cfe9,Directed,59183,,1
53e99af7b7602d9702388bc0,53e9b355b7602d9703e3005f,Directed,59210,,1
53e99afdb7602d970238a6f6,53e99e61b7602d9702723e58,Directed,59308,,1
